epoch,accuracy,loss,val_accuracy,val_loss
63,0.9997445940971375,0.0006588161922991276,0.974748432636261,0.21184170246124268
64,0.9997554421424866,0.0006665996043011546,0.974873423576355,0.21102969348430634
65,0.999728262424469,0.0006729188025929034,0.9748108983039856,0.21175745129585266
66,0.9998152256011963,0.0006379704573191702,0.9749359488487244,0.21161848306655884
67,0.9997608661651611,0.0007057719049043953,0.974998414516449,0.21171380579471588
68,0.9997717142105103,0.0006449536886066198,0.974873423576355,0.21146219968795776
69,0.9997826218605042,0.0006488252547569573,0.974998414516449,0.21215921640396118
70,0.9997826218605042,0.0006362680578604341,0.9750609397888184,0.2121557891368866
71,0.9997445940971375,0.0006619137711822987,0.9749359488487244,0.21226370334625244
72,0.9998369812965393,0.0005973397637717426,0.974998414516449,0.21224407851696014
73,0.9997717142105103,0.0006902965251356363,0.9748108983039856,0.2129324972629547
74,0.99983149766922,0.0005484148859977722,0.974748432636261,0.2128075808286667
75,0.99983149766922,0.0005859587690792978,0.9748108983039856,0.21255254745483398
76,0.9998043775558472,0.0006143089267425239,0.9748108983039856,0.21234235167503357
77,0.9997228384017944,0.0006907816277816892,0.9748108983039856,0.2124866098165512
78,0.9997445940971375,0.0006351652555167675,0.974873423576355,0.2125675231218338
79,0.9998206496238708,0.0006324531277641654,0.9748108983039856,0.212026908993721
80,0.9998478293418884,0.0005599309224635363,0.9748108983039856,0.2124159038066864
81,0.9997662901878357,0.0006440771394409239,0.974998414516449,0.2124706655740738
82,0.9997554421424866,0.0006757481605745852,0.9748108983039856,0.21240369975566864
83,0.9997771978378296,0.000632849580142647,0.974748432636261,0.21242228150367737
84,0.9997771978378296,0.0005755259189754725,0.9749359488487244,0.21288825571537018
85,0.999750018119812,0.0006788494065403938,0.974998414516449,0.21205176413059235
86,0.9998098015785217,0.0005677114240825176,0.9749359488487244,0.21311631798744202
87,0.9998043775558472,0.0005710175610147417,0.9749359488487244,0.21242840588092804
88,0.9997608661651611,0.0006468722131103277,0.974873423576355,0.2124267965555191
89,0.9997826218605042,0.0006624272209592164,0.9749359488487244,0.21245141327381134
90,0.9998206496238708,0.0006033065146766603,0.974998414516449,0.2128843367099762
91,0.9997336864471436,0.000587382004596293,0.974748432636261,0.21264484524726868
92,0.999853253364563,0.000560437620151788,0.974873423576355,0.2125282734632492
93,0.9997608661651611,0.0005852386821061373,0.9749359488487244,0.2126956582069397
94,0.9997771978378296,0.0006310587632469833,0.9748108983039856,0.21314597129821777
95,0.9998152256011963,0.0006090843235142529,0.9746859073638916,0.21302974224090576
96,0.9998043775558472,0.0006620228523388505,0.974873423576355,0.2132277637720108
97,0.9997826218605042,0.0005759246996603906,0.9746859073638916,0.2129041999578476
98,0.99983149766922,0.0005713892169296741,0.974748432636261,0.2130087912082672
99,0.9997988939285278,0.0006112540140748024,0.9746859073638916,0.21299369633197784
